Fund Name,Scheme Type,Scheme Category,Plan,AUM,TER,PE,PB,Top 3 Holdings,Top 5 Holdings,Top 10 Holdings,Sharpe,Sortino,St Dev,Inception,Age in yrs,Score
Higher/lower,,,,higher,lower,lower,lower,lower,lower,lower,higher,higher,lower,higher,higher,
UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund,Equity Scheme,Index Fund,Growth,96.2391,0.64,28.0928,5.11,14.24223626,21.61844822,35.14070684,0.352414075,0.0373,14.87480402,0,1.166666667,-61.66762228
UTI Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,Growth,62.6565,0.68,30.4361,3.85,6.818925411,10.22735071,17.72154525,0.790550492,0.0823,14.87480402,0,1.416666667,-73.53851643
Tata Nifty India Tourism Index Fund,Equity Scheme,Index Fund,IDCW,255.9736119,0.48,59.1893,8.4,56.8904345,73.54773744,90.93507658,-0.784200689,-0.0766,14.87480402,0,1.75,-82.07062757
Tata Nifty India Tourism Index Fund,Equity Scheme,Index Fund,Growth,255.9736119,0.48,59.1893,8.4,56.8904345,73.54773744,90.93507658,-0.784200689,-0.0766,14.87480402,0,1.75,-82.07062757
Quantum ESG Best In Class Strategy Fund,Equity Scheme,Thematic Fund,Growth,94.88480739,0.75,34.5707,4.97,14.35403662,20.90450573,35.75377443,0.134933317,0.0146,13.82159109,0,6.75,-85.35068778
SBI Nifty200 Momentum 30 Index Fund,Equity Scheme,Index Fund,Growth,111.7645,0.4,26.2075,3.94,16.96442072,27.03702875,48.73855294,-0.749276771,-0.0756,14.87480402,0,0.75,-92.61720703
SBI Nifty200 Momentum 30 Index Fund,Equity Scheme,Index Fund,IDCW,111.7645,0.4,26.2075,3.94,16.96442072,27.03702875,48.73855294,-0.749276771,-0.0756,14.87480402,0,0.75,-92.61720703
Quantum Ethical Fund,Equity Scheme,Thematic Fund,Growth,96.65615418,0.75,34.8049,5.59,14.82466823,21.0262392,34.37976036,-0.138108218,-0.0148,13.82159109,0,1.333333333,-100.6959311
Baroda BNP Paribas ESG Best-in-class Strategy Fund,Equity Scheme,Thematic Fund,IDCW,0,0,0,0,0,0,0,0,0,13.82159109,0,0.083333333,-123.9776531
Baroda BNP Paribas ESG Best-in-class Strategy Fund,Equity Scheme,Thematic Fund,Growth,0,0,0,0,0,0,0,0,0,13.82159109,0,0.083333333,-123.9776531
Kotak Services Fund,Equity Scheme,Sectoral Fund - Service Industry,Growth,0,0,0,0,0,0,0,-1.943039763,-0.1733,10.53464091,0,0.166666667,-125.3769313
Kotak Services Fund,Equity Scheme,Sectoral Fund - Service Industry,IDCW,0,0,0,0,0,0,0,-1.943039763,-0.1733,10.53464091,0,0.166666667,-125.3769313
Nippon India Nifty Bank Index Fund,Equity Scheme,Index Fund,IDCW,188.5754,0.2,16.0561,1.91,46.4606164,65.54459937,88.11084964,1.215987303,0.1384,14.87480402,0,2.166666667,-134.1135166
Nippon India Nifty Bank Index Fund,Equity Scheme,Index Fund,Growth,188.5754,0.2,16.0561,1.91,46.4606164,65.54459937,88.11084964,1.215987303,0.1384,14.87480402,0,2.166666667,-134.1135166
DynaSIF Equity Long-Short Fund,Equity Scheme,Large Cap Fund,Growth,0,0,0,0,0,0,0,-1.825568405,-0.1692,11.76201976,0,0.166666667,-134.6079706
Kotak Nifty200 Value 30 Index Fund,Equity Scheme,Index Fund,Growth,0,0.21,0,0,0,0,0,-1.4128312,-0.1325,14.87480402,0,0.166666667,-157.6348708
Kotak Nifty200 Value 30 Index Fund,Equity Scheme,Index Fund,IDCW,0,0.21,0,0,0,0,0,-1.4128312,-0.1325,14.87480402,0,0.166666667,-157.6348708
Bank of India Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,0,0,0,0,0,0,0,-2.330377755,-0.1925,13.61429544,0,0.25,-158.7368253
Bank of India Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,0,0,0,0,0,0,0,-2.330377755,-0.1925,13.61429544,0,0.25,-158.7368253
Parag Parikh Large Cap Fund,Equity Scheme,Large Cap Fund,IDCW,0,0,0,0,0,0,0,-4.179757921,-0.3657,11.76201976,0,0.166666667,-172.4753133
Parag Parikh Large Cap Fund,Equity Scheme,Large Cap Fund,Growth,0,0,0,0,0,0,0,-4.181345372,-0.3658,11.76201976,0,0.166666667,-172.5004251
Samco Mid Cap Fund,Equity Scheme,Mid Cap Fund,Growth,0,0.89,0,0,0,0,0,-2.616118896,-0.2424,14.48069448,0,0.166666667,-179.0059004
iSIF Equity Ex-Top 100 Long-Short Fund,Equity Scheme,Mid Cap Fund,Growth,0,0,0,0,0,0,0,-5.189376622,-0.4276,14.48069448,0,0.166666667,-212.8923663
Edelweiss Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,0,0,0,0,0,0,0,-6.460924702,-0.523,13.61429544,0,0.166666667,-225.4081962
Edelweiss Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,0,0,0,0,0,0,0,-6.460924702,-0.523,13.61429544,0,0.166666667,-225.4081962
Kotak Nifty Smallcap 250 Index Fund,Equity Scheme,Index Fund,Growth,39.5761,0.15,27.3384,3.07,6.873592901,9.326588522,14.9567542,0.174619587,0.0177,14.87480402,0,1.25,-231.9032274
Kotak Nifty Smallcap 250 Index Fund,Equity Scheme,Index Fund,IDCW,39.5761,0.15,27.3384,3.07,6.873592901,9.326588522,14.9567542,0.174619587,0.0177,14.87480402,0,1.25,-231.9032274
Quant Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,Growth,188.2095,0.89,35.8982,3.73,38.58731892,57.34115441,95.65845507,-0.652442273,-0.0697,12.17670215,0,2.25,-232.3603806
Quant Consumption Fund,Equity Scheme,Sectoral Fund - Consumption,IDCW,188.2095,0.89,35.8982,3.73,38.58731892,57.34115441,95.65845507,-0.652442273,-0.0697,12.17670215,0,2.25,-232.3603806
Motilal Oswal Services Fund,Equity Scheme,Sectoral Fund - Service Industry,IDCW,103.4422,0.78,36.1214,3.9,20.51522493,30.12600273,47.90791379,-0.400037598,-0.0404,10.53464091,0,0.833333333,-240.9739971
Motilal Oswal Services Fund,Equity Scheme,Sectoral Fund - Service Industry,Growth,103.4422,0.78,36.1214,3.9,20.51522493,30.12600273,47.90791379,-0.400037598,-0.0404,10.53464091,0,0.833333333,-240.9739971
WOC Consumption Opportunities Fund,Equity Scheme,Sectoral Fund - Consumption,Growth,0,0,0,0,0,0,0,-8.327766827,-0.6258,12.17670215,0,0.166666667,-241.8088884
UTI Nifty Private Bank Index Fund,Equity Scheme,Index Fund,Growth,224.2836,0.64,20.083,2.11,62.16749687,86.09755684,99.96749651,0.693715994,0.0775,14.87480402,0,1.583333333,-242.3223314
Navi ELSS Tax Saver Nifty 50 Index Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,111.139257,0.21,21.2312,3.27,28.82372788,38.54320171,55.24967744,0.48417249,0.0548,13.06027511,0,3.083333333,-248.0187652
Navi ELSS Tax Saver Nifty 50 Index Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,111.139257,0.21,21.2312,3.27,28.82372788,38.54320171,55.24967744,0.48417249,0.0548,13.06027511,0,3.083333333,-248.0187652
Axis BSE India Sector Leaders Index Fund,Equity Scheme,Index Fund,Growth,0,0,0,0,0,0,0,-7.424507329,-0.6074,14.87480402,0,0.166666667,-252.3037128
HDFC Nifty Top 20 Equal Weight Index Fund,Equity Scheme,Index Fund,Growth,84.1852,0.3,13.8897,3.59,16.79499484,27.24861377,52.58762823,-0.06032313,-0.0065,14.87480402,0,1.083333333,-269.5869112
ICICI Pru Nifty 500 Index Fund,Equity Scheme,Index Fund,Growth,66.51306698,0.3,22.8291,3.32,16.78663016,22.03177974,32.04598719,0.538145817,0.0587,14.87480402,0,1.333333333,-272.1125562
ICICI Pru Nifty 500 Index Fund,Equity Scheme,Index Fund,IDCW,66.51306698,0.3,22.8291,3.32,16.78663016,22.03177974,32.04598719,0.538145817,0.0586,14.87480402,0,1.333333333,-272.1138562
Kotak NIFTY Midcap 50 Index Fund,Equity Scheme,Index Fund,IDCW,67.722,0.25,32.2626,4.04,12.67313428,18.82312985,32.81223236,0.82706186,0.0892,14.87480402,0,1.666666667,-273.0625469
Kotak NIFTY Midcap 50 Index Fund,Equity Scheme,Index Fund,Growth,67.722,0.25,32.2626,4.04,12.67313428,18.82312985,32.81223236,0.82706186,0.0892,14.87480402,0,1.666666667,-273.0625469
HDFC Nifty India Consumption Index Fund,Equity Scheme,Index Fund,Growth,0,0,0,0,0,0,0,-8.837338529,-0.7344,14.87480402,0,0.166666667,-275.1471808
Navi Nifty India Manufacturing Index Fund,Equity Scheme,Index Fund,Growth,67.231003,0.41,20.7159,3.98,13.91656614,22.70671761,39.8050212,1.181063385,0.1242,14.87480402,0,3.666666667,-278.7080647
Bank of India Midcap Tax Fund-Sr 1,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,58.79,0,25.5642,3.75,13.73039633,21.28321143,36.49243069,0.641330118,0.0661,13.06027511,0,8.166666667,-314.3675985
Bank of India Midcap Tax Fund-Sr 1,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,58.79,0,25.5642,3.75,13.73039633,21.28321143,36.49243069,0.641330118,0.066,13.06027511,0,8.166666667,-314.3688985
Bandhan Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,Growth,30.8499,0.16,29.9061,3.78,6.906342982,10.25740718,17.88303933,0.769913632,0.0797,14.87480402,0,1.583333333,-353.179681
Motilal Oswal BSE 1000 Index Fund,Equity Scheme,Index Fund,Growth,57.0185,0.32,22.6798,3.23,16.10933294,21.14769768,30.8182432,-0.860398326,-0.0861,14.87480402,0,0.833333333,-359.096135
UTI Nifty Alpha Low-Volatility 30 Index Fund,Equity Scheme,Index Fund,Growth,72.1285,0.78,35.2409,4.78,13.56218416,21.87789847,40.21184414,0.474647785,0.0524,14.87480402,0,1.416666667,-361.4342002
DSP Nifty500 Flexicap Quality 30 Index Fund,Equity Scheme,Index Fund,IDCW,116.6646,0.3,30.7503,6.72,22.13044917,36.00895216,66.63195177,-1.419181003,-0.1416,14.87480402,0,0.666666667,-366.5499427
DSP Nifty500 Flexicap Quality 30 Index Fund,Equity Scheme,Index Fund,Growth,116.6646,0.3,30.7503,6.72,22.13044917,36.00895216,66.63195177,-1.419181003,-0.1416,14.87480402,0,0.666666667,-366.5499427
Kotak Nifty 100 Equal Weight Index Fund,Equity Scheme,Index Fund,IDCW,36.9052,0.22,20.3356,3.3,13.98095661,16.29363884,21.95273295,0.715940305,0.0757,14.87480402,0,1.333333333,-368.3643921
Kotak Nifty 100 Equal Weight Index Fund,Equity Scheme,Index Fund,Growth,36.9052,0.22,20.3356,3.3,13.98095661,16.29363884,21.95273295,0.714352854,0.0756,14.87480402,0,1.333333333,-368.3895039
Axis Nifty500 Quality 50 Index Fund,Equity Scheme,Index Fund,Growth,71.7823,0.16,29.8843,8.26,14.11520249,22.20573874,38.49799742,-1.285835137,-0.1252,14.87480402,0,0.583333333,-372.6726058
Aditya Birla SL BSE 500 Momentum 50 Index Fund,Equity Scheme,Index Fund,IDCW,66.696,0.29,30.6941,4.54,13.51771108,21.38092968,40.02882268,0.057148228,0.0056,14.87480402,0,0.666666667,-377.7242869
Aditya Birla SL BSE 500 Momentum 50 Index Fund,Equity Scheme,Index Fund,Growth,66.696,0.29,30.6941,4.54,13.51771108,21.38092968,40.02882268,0.055560778,0.0055,14.87480402,0,0.666666667,-377.7493987
Angel One Nifty Total Market Index Fund,Equity Scheme,Index Fund,Growth,54.03563747,0.28,22.8814,3.28,16.53521514,22.11072984,31.69517974,0.515921506,0.0559,14.87480402,0,1.166666667,-381.3524408
SBI Nifty100 Low Volatility 30 Index Fund,Equity Scheme,Index Fund,IDCW,63.5861,0.39,28.5759,4.82,13.23575436,20.87075634,39.06891601,-0.3032031,-0.0315,14.87480402,0,0.75,-385.1005964
SBI Nifty100 Low Volatility 30 Index Fund,Equity Scheme,Index Fund,Growth,63.5861,0.39,28.5759,4.82,13.23575436,20.87075634,39.06891601,-0.3032031,-0.0315,14.87480402,0,0.75,-385.1005964
Sundaram LT Micro Cap Tax Adv Fund-Sr III-,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,71.082241,1.25,34.9716,3.3,15.95445764,25.28290551,44.57040643,0.428611712,0.0452,13.06027511,0,9.416666667,-388.0655546
Sundaram LT Micro Cap Tax Adv Fund-Sr III,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,71.082241,1.25,34.9716,3.3,15.95445764,25.28290551,44.57040643,0.428611712,0.0452,13.06027511,0,9.416666667,-388.0655546
Nippon India Nifty IT Index Fund,Equity Scheme,Index Fund,IDCW,213.4711,0.25,27.134,6.75,62.60394183,79.38130449,99.8605777,-1.033430462,-0.1023,14.87480402,0,2.166666667,-392.5859519
Nippon India Nifty IT Index Fund,Equity Scheme,Index Fund,Growth,213.4711,0.25,27.134,6.75,62.60394183,79.38130449,99.8605777,-1.033430462,-0.1023,14.87480402,0,2.166666667,-392.5859519
Navi ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,51.014787,0.4,25.5089,3.35,14.756594,23.53383344,41.91317706,0.395275246,0.0424,13.06027511,13.2266914,10.33333333,-407.4234594
Navi ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,51.014787,0.4,25.5089,3.35,14.756594,23.53383344,41.91317706,0.395275246,0.0423,13.06027511,13.00933954,10.33333333,-408.076815
Aditya Birla SL BSE 500 Quality 50 Index Fund,Equity Scheme,Index Fund,Growth,67.7663,0.26,29.0755,9,13.88029609,22.16468881,41.28480434,-0.093659596,-0.0098,14.87480402,0,0.666666667,-409.4223107
Aditya Birla SL BSE 500 Quality 50 Index Fund,Equity Scheme,Index Fund,IDCW,67.7663,0.26,29.0755,9,13.88029609,22.16468881,41.28480434,-0.093659596,-0.0098,14.87480402,0,0.666666667,-409.4223107
UTI Nifty500 Shariah Index Fund,Equity Scheme,Index Fund,Growth,67.7533,0,22.6495,4.32,16.56480201,22.50296296,32.9700546,-7.654687693,-0.6359,14.87480402,0,0.166666667,-411.4362748
Motilal Oswal Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,IDCW,118.17,0.76,48.7781,6.15,24.79157146,37.08013878,60.21866802,1.342983365,0.1618,14.98233513,0,0.916666667,-411.7792584
Motilal Oswal Infrastructure Fund,Equity Scheme,Sectoral Fund - Infrastructure,Growth,118.17,0.76,48.7781,6.15,24.79157146,37.08013878,60.21866802,1.342983365,0.1618,14.98233513,0,0.916666667,-411.7792584
Motilal Oswal Nifty MidSmall Financial Services Index Fund,Equity Scheme,Index Fund,Growth,89.1558,0.6,27.2881,2.63,23.309878,34.35707241,57.50019894,1.784294684,0.2057,14.87480402,0,1.416666667,-430.5130774
Bajaj Finserv ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,73.879498,0.7,29.7283,3.27,19.57078215,29.27207683,46.25501255,0.512746604,0.0548,13.06027511,0,1.25,-435.3444672
Bajaj Finserv ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,73.879498,0.7,29.7283,3.27,19.57078215,29.27207683,46.25501255,0.512746604,0.0548,13.06027511,0,1.25,-435.3444672
Mirae Asset Nifty LargeMidcap 250 Index Fund,Equity Scheme,Index Fund,IDCW,32.0939,0.29,24.6763,3.5,12.00820094,16.0569454,23.42033844,0.690541092,0.0742,14.87480402,0,1.5,-437.643398
Mirae Asset Nifty LargeMidcap 250 Index Fund,Equity Scheme,Index Fund,Growth,32.0939,0.29,24.6763,3.5,12.00820094,16.0569454,23.42033844,0.688953641,0.0742,14.87480402,0,1.5,-437.6672098
Mirae Asset Nifty Total Market Index Fund,Equity Scheme,Index Fund,Growth,47.3284,0.28,22.8809,3.28,16.48206996,22.04004361,31.59329282,0.519096407,0.0563,14.87480402,0,1.5,-438.1888412
Mirae Asset Nifty Total Market Index Fund,Equity Scheme,Index Fund,IDCW,47.3284,0.28,22.8809,3.28,16.48206996,22.04004361,31.59329282,0.519096407,0.0563,14.87480402,0,1.5,-438.1888412
Shriram ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,47.305,0.74,19.8633,3.36,16.88679844,23.85223549,37.87696861,0.422261909,0.0443,13.06027511,0,7.25,-446.0487677
Shriram ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,47.305,0.74,19.8633,3.36,16.88679844,23.85223549,37.87696861,0.415912106,0.0436,13.06027511,0,7.25,-446.1531147
Kotak Nifty 50 Equal Weight Index Fund,Equity Scheme,Index Fund,IDCW,45.8062,0.22,19.6838,3.4,17.51269479,21.99942366,33.05906187,0.769913632,0.0852,14.87480402,0,1.333333333,-446.2105076
Kotak Nifty 50 Equal Weight Index Fund,Equity Scheme,Index Fund,Growth,45.8062,0.22,19.6838,3.4,17.51269479,21.99942366,33.05906187,0.768326181,0.0851,14.87480402,0,1.333333333,-446.2356194
Navi Nifty MidSmallcap 400 Index Fund,Equity Scheme,Index Fund,Growth,11.408627,0.15,28.9964,3.51,4.522112959,6.818997588,12.01340003,-1.046130068,-0.104,14.87480402,0,0.333333333,-462.1537622
Kotak Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,Growth,18.7987,0.15,29.9087,3.78,6.888774224,10.23368637,17.83899951,0.452423474,0.0453,14.87480402,0,1.083333333,-468.6055982
Kotak Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,IDCW,18.7987,0.15,29.9087,3.78,6.888774224,10.23368637,17.83899951,0.452423474,0.0452,14.87480402,0,1.083333333,-468.6068982
Kotak BSE PSU Index Fund,Equity Scheme,Index Fund,Growth,92.0853,0.39,11.9536,1.78,34.06005084,43.77311037,61.17197859,1.51442805,0.1632,14.87480402,0,1.75,-482.8138338
Kotak BSE PSU Index Fund,Equity Scheme,Index Fund,IDCW,92.0853,0.39,11.9536,1.78,34.06005084,43.77311037,61.17197859,1.51442805,0.1632,14.87480402,0,1.75,-482.8138338
Groww ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,50.87605842,0.85,20.1297,3.21,19.72869616,27.30798769,41.66132993,0.482585039,0.0523,13.06027511,0,8.333333333,-489.8346182
Groww ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,50.87605842,0.85,20.1297,3.21,19.72869616,27.30798769,41.66132993,0.482585039,0.0523,13.06027511,0,8.333333333,-489.8346182
Navi Nifty 500 Multicap 50:25:25 Index Fund,Equity Scheme,Index Fund,Growth,25.783538,0.36,24.2286,3.32,12.0238968,16.07861574,23.04759339,0.509571703,0.054,14.87480402,0,1.666666667,-490.0635327
Bandhan Nifty Total Market Index Fund,Equity Scheme,Index Fund,Growth,40.1794,0.4,22.881,3.28,16.52865279,22.10206494,31.68175512,0.495284645,0.0534,14.87480402,0,1.75,-504.2119493
360 ONE ELSS Tax Saver Nifty 50 Index Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,79.93758442,0.27,21.2164,3.27,28.68486825,38.31012039,54.93151529,0.482585039,0.0547,13.06027511,0,3.333333333,-522.4645054
360 ONE ELSS Tax Saver Nifty 50 Index Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,79.93758442,0.27,21.2164,3.27,28.68486825,38.31012039,54.93151529,0.482585039,0.0547,13.06027511,0,3.333333333,-522.4645054
Taurus ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),Growth,72.0261,1.69,17.2786,2.96,24.66266012,37.6749968,63.75167558,-0.084134892,-0.0092,13.06027511,14.49226575,13.25,-524.8672621
Taurus ELSS Tax Saver Fund,Equity Scheme,Equity Linked Savings Scheme (ELSS),IDCW,72.0261,1.69,17.2786,2.96,24.66266012,37.6749968,63.75167558,-0.084134892,-0.0092,13.06027511,14.44304348,13.25,-525.0149289
Nippon India Nifty India Manufacturing Index Fund,Equity Scheme,Index Fund,Growth,40.1315,0.25,20.7158,3.98,13.8300176,22.46462122,38.97183441,0.857223425,0.0921,14.87480402,0,0.666666667,-532.3031373
Nippon India Nifty India Manufacturing Index Fund,Equity Scheme,Index Fund,IDCW,40.1315,0.25,20.7158,3.98,13.8300176,22.46462122,38.97183441,0.857223425,0.0921,14.87480402,0,0.666666667,-532.3031373
SBI Nifty Bank Index Fund,Equity Scheme,Index Fund,IDCW,143.9778,0.21,16.0561,1.91,46.4781376,65.56934472,88.14414444,1.200112795,0.1361,14.87480402,0,1.166666667,-541.444425
SBI Nifty Bank Index Fund,Equity Scheme,Index Fund,Growth,143.9778,0.21,16.0561,1.91,46.4781376,65.56934472,88.14414444,1.200112795,0.1361,14.87480402,0,1.166666667,-541.444425
Baroda BNP Paribas NIFTY Midcap 150 Index Fund,Equity Scheme,Index Fund,Growth,9.1729,0.39,29.9891,3.79,6.773212397,10.13637999,17.61166043,0.78737559,0.0823,14.87480402,0,1.416666667,-547.0969915
Groww Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,IDCW,62.51615669,0.36,20.3205,2.52,23.83428477,33.54175343,50.83660894,1.125502608,0.1221,13.61429544,0,2.166666667,-559.0447534
Groww Banking & Financial Services Fund,Equity Scheme,Sectoral Fund - Banks & Financial Services,Growth,62.51615669,0.36,20.3205,2.52,23.83428477,33.54175343,50.83660894,1.125502608,0.1221,13.61429544,0,2.166666667,-559.0447534
LIC MF BSE Sensex Index Fund,Equity Scheme,Index Fund,Growth,89.8463,0.83,22.6711,3.37,34.19517554,44.86205887,65.34704267,0.266691732,0.0302,14.87480402,12.87837697,13.25,-560.1403459
LIC MF BSE Sensex Index Fund,Equity Scheme,Index Fund,IDCW,89.8463,0.83,22.6711,3.37,34.19517554,44.86205887,65.34704267,0.266691732,0.0301,14.87480402,12.85457361,13.25,-560.213056
Tata BSE Multicap Consumption 50:30:20 Index Fund,Equity Scheme,Index Fund,IDCW,49.24415577,0.28,27.7758,5.53,15.83781036,23.14357333,34.65759872,-3.222525097,-0.3047,14.87480402,0,0.333333333,-565.8006033
Tata BSE Multicap Consumption 50:30:20 Index Fund,Equity Scheme,Index Fund,Growth,49.24415577,0.28,27.7758,5.53,15.83781036,23.14357333,34.65759872,-3.222525097,-0.3047,14.87480402,0,0.333333333,-565.8006033
Axis Nifty Bank Index Fund,Equity Scheme,Index Fund,IDCW,150.017402,0.18,16.0591,1.91,50.71473042,69.6442546,90.21132082,1.203287696,0.1365,14.87480402,0,1.916666667,-566.0956161
Axis Nifty Bank Index Fund,Equity Scheme,Index Fund,Growth,150.017402,0.18,16.0591,1.91,50.71473042,69.6442546,90.21132082,1.203287696,0.1365,14.87480402,0,1.916666667,-566.0956161
Groww Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,Growth,11.7327733,0.34,29.8707,3.79,6.893723071,10.23690656,17.84979299,-1.362032775,-0.1337,14.87480402,0,0.416666667,-566.5518157
Groww Nifty Midcap 150 Index Fund,Equity Scheme,Index Fund,IDCW,11.7327733,0.34,29.8707,3.79,6.893723071,10.23690656,17.84979299,-1.362032775,-0.1337,14.87480402,0,0.416666667,-566.5518157
Kotak Nifty Financial Services Ex-Bank Index Fund,Equity Scheme,Index Fund,IDCW,93.9081,0.22,25.6708,3.55,30.64709008,42.89076235,64.28806461,0.977869685,0.1101,14.87480402,0,2.666666667,-568.1805939
Kotak Nifty Financial Services Ex-Bank Index Fund,Equity Scheme,Index Fund,Growth,93.9081,0.22,25.6708,3.55,30.64709008,42.89076235,64.28806461,0.977869685,0.1101,14.87480402,0,2.666666667,-568.1805939
